0	32
10	33,8
20	35,6
30	37,3
40	39
50	40,7
60	42,5
70	44
80	45,7
90	47,1
100	48,6
110	50
115	50,6
120	49,8
125	49
130	49,2
135	49,8
140	50,5
145	50,5
150	49,3
155	49
160	49,5
165	50,1
170	50,8
175	49,7
180	49,1
185	49,3
190	49,5
195	50,6
200	50,4
205	49,2
210	49,2
215	49,6
220	50,3
225	50,7
230	49,6
235	49,1
240	49,4
