21	11910
22	11600
23	11200
24	10710
25	10250
26	9810
27	9450
28	9080
29	8700
30	8380
31	8020
32	7700
33	7430
34	7140
35	6850
36	6740
37	6600
38	6400
39	6130
40	5710
41	5570
42	5400
43	5210
44	5030
45	4820
46	4640
47	4450
48	4330
49	4170
50	4030
51	3900
52	3790
53	3660
54	3520
55	3400
56	3280
57	3200
58	3110
59	2950
60	2850
61	2770
62	2670
63	2600
64	2500
65	2440
66	2370
67	2270
68	2190
69	2130
70	2080
